monthly_income_amt,education_level_cd,gender_cd,age,marital_status_cd,job_position_cd,car_own_flg,work_exp_cd,accnt_cnt,credit_amt_max,credit_card_sum,accnt_open_due_cnt,wrst_delqbalance_max,cred_av
20.0,GRD,F,23,MAR,SPC,0,1,2.0,126.12,0.0,0.0,0.0,71.22
65.0,GRD,M,42,MAR,SPC,0,0,2.0,32.41,0.0,0.0,0.0,32.41
40.0,GRD,M,26,CIV,UMN,0,0,6.0,31.0,0.0,1.0,1.543,14.908
50.0,UGR,M,24,UNM,SPC,0,0,6.0,148.0,0.0,0.0,0.0,50.077
50.0,GRD,F,33,MAR,SPC,0,0,10.0,322.8,472.8,0.0,10.246,108.544
35.0,UGR,M,24,UNM,SPC,0,0,3.0,37.11,0.0,0.0,0.0,29.297
60.0,GRD,F,43,MAR,SPC,0,1,10.0,1000.0,151.59,0.0,3.101,120.9
20.0,SCH,F,33,MAR,SPC,0,0,2.0,3.0,0.0,0.0,0.12,3.0
20.0,GRD,M,46,DIV,SPC,0,0,6.0,200.0,62.0,0.0,0.0,56.998
35.0,SCH,M,25,MAR,SPC,1,1,3.0,18.42,0.0,0.0,5.383,9.473
20.0,SCH,F,50,MAR,WRK,0,2,4.0,80.0,0.0,0.0,0.841,27.187
25.0,SCH,F,24,UNM,SPC,0,0,1.0,59.86,59.86,0.0,0.0,59.86
14.0,UGR,F,31,UNM,SPC,0,0,2.0,18.15,0.0,0.0,0.0,9.65
30.0,SCH,M,37,MAR,SPC,0,1,5.0,43.75,10.0,0.0,0.0,29.522
15.0,SCH,F,37,UNM,ATP,0,0,2.0,14.33,0.0,0.0,5.24,9.785
37.0,SCH,M,25,MAR,SPC,0,1,4.0,32.27,0.0,0.0,1.212,16.888
25.0,SCH,M,23,UNM,SPC,0,0,1.0,0.0,0.0,0.0,0.0,15.0
20.0,SCH,F,31,DIV,ATP,0,0,2.0,8.08,0.0,0.0,0.0,8.08
50.0,GRD,M,44,MAR,SPC,0,2,6.0,496.0,0.0,0.0,3.925,358.402
45.0,SCH,F,41,MAR,DIR,0,0,3.0,11.33,0.0,0.0,3.0,7.023
3.0,GRD,M,32,UNM,NOR,0,0,3.0,130.0,0.0,0.0,142.141,60.64
70.0,GRD,M,46,MAR,DIR,0,0,7.0,250.0,0.0,0.0,12.182,91.992
30.0,UGR,M,19,UNM,SPC,0,0,1.0,23.68,0.0,0.0,0.0,23.68
28.0,SCH,F,55,DIV,SPC,0,2,34.0,214.55,189.47,0.0,8.193,54.858
35.0,SCH,F,30,MAR,BIU,0,0,1.0,80.0,80.0,0.0,0.0,80.0
25.0,UGR,M,22,UNM,WRK,0,0,1.0,70.38,0.0,0.0,0.0,70.38
32.0,SCH,M,50,UNM,SPC,0,1,52.0,42.6,0.0,0.0,2.822,9.147
20.0,SCH,M,35,MAR,SPC,0,0,2.0,15.1,15.1,0.0,0.0,15.1
37.5,UGR,M,45,MAR,WRK,0,0,1.0,36.0,0.0,0.0,31.902,36.0
37.0,GRD,F,34,MAR,WOI,0,1,4.0,125.52,0.0,1.0,2.057,64.932
36.0,UGR,M,44,MAR,UMN,0,0,4.0,2200.0,0.0,1.0,96.299,849.999
21.0,UGR,F,32,MAR,SPC,0,0,9.0,25.0,25.0,0.0,2.802,13.732
20.0,GRD,F,50,DIV,SPC,0,2,2.0,38.0,38.0,0.0,1.044,34.885
24.0,SCH,F,43,MAR,SPC,0,2,3.0,41.31,0.0,0.0,1.725,38.467
20.0,UGR,F,31,MAR,SPC,0,0,15.0,135.02,0.0,0.0,4.02,27.51
21.0,GRD,M,30,UNM,SPC,0,1,12.0,56.0,0.0,1.0,2.828,16.009
35.0,SCH,M,24,MAR,WRK,1,1,3.0,20.17,0.0,0.0,3.214,18.19
70.0,UGR,M,36,UNM,WRK,0,1,16.0,1200.0,7.0,1.0,10.563,160.304
60.0,GRD,F,47,MAR,SPC,0,2,18.0,1875.0,0.0,0.0,2.212,377.019
27.0,UGR,M,28,MAR,SPC,0,0,2.0,70.0,0.0,0.0,0.0,55.43
20.0,SCH,M,30,MAR,SPC,0,0,3.0,50.0,0.0,0.0,76.939,31.147
80.0,SCH,M,28,MAR,BIS,1,0,5.0,68.0,68.0,0.0,2.769,30.178
20.0,UGR,F,60,CIV,PNA,0,0,11.0,38.9,14.0,0.0,14.606,21.602
30.0,SCH,M,30,DIV,WRK,0,1,5.0,20.93,0.0,1.0,3.022,16.672
20.0,SCH,M,60,MAR,PNA,1,0,9.0,616.0,0.0,0.0,0.0,167.99
20.0,SCH,F,66,DIV,SPC,0,2,3.0,43.49,0.0,0.0,0.0,23.427
100.0,SCH,M,53,MAR,BIU,0,2,10.0,1010.05,12.0,0.0,15.877,196.298
50.0,SCH,M,32,UNM,DIR,0,0,4.0,19.8,0.0,0.0,1.647,11.84
15.0,SCH,M,55,MAR,ATP,0,0,3.0,20.99,0.0,0.0,0.0,14.28
45.0,GRD,F,45,DIV,SPC,0,1,1.0,40.0,40.0,0.0,0.534,40.0
27.5,SCH,M,44,MAR,BIS,0,0,3.0,21.78,18.0,0.0,6.604,15.167
23.0,SCH,F,52,WID,WRK,0,0,5.0,19.57,0.0,0.0,0.0,11.806
80.0,GRD,F,24,UNM,DIR,0,0,6.0,52.82,37.99,1.0,1.87,36.503
30.0,SCH,F,43,DIV,UNK,0,0,8.0,69.87,50.0,0.0,0.0,36.015
53.0,GRD,M,54,MAR,WRK,1,1,3.0,130.0,49.0,0.0,0.958,76.666
30.0,SCH,F,23,CIV,SPC,0,0,1.0,5.21,0.0,0.0,5.472,5.21
15.0,SCH,F,40,UNM,SPC,0,2,1.0,3.18,0.0,1.0,2.464,3.18
25.0,SCH,M,37,MAR,SPC,0,1,8.0,900.0,0.0,0.0,2.774,145.094
52.0,SCH,M,20,UNM,WRK,0,0,2.0,45.28,0.0,0.0,0.0,45.28
30.0,GRD,F,38,UNM,SPC,0,1,1.0,19.14,0.0,0.0,0.0,19.14
210.0,GRD,M,52,MAR,DIR,0,2,11.0,1000.0,150.0,0.0,38.119,292.295
65.0,GRD,F,25,UNM,SPC,1,1,3.0,172.2,0.0,1.0,0.0,127.07
0.0,GRD,F,57,MAR,NOR,0,0,13.0,300.0,0.0,0.0,0.823,134.418
14.0,SCH,F,58,UNM,SPC,0,0,2.0,38.92,0.0,0.0,0.0,36.255
20.0,SCH,M,33,CIV,NOR,0,0,2.0,4.94,0.0,0.0,3.546,4.625
27.0,SCH,F,28,CIV,ATP,0,0,12.0,45.0,81.0,0.0,2.156,11.926
40.0,GRD,M,31,MAR,NOR,0,0,1.0,22.54,0.0,0.0,39.197,22.54
80.0,UGR,F,36,MAR,BIU,1,0,5.0,300.0,0.0,0.0,11.3,161.25
25.0,SCH,F,38,CIV,SPC,0,0,1.0,5.54,0.0,0.0,0.0,5.54
30.0,GRD,M,27,MAR,ATP,0,1,6.0,400.0,90.0,0.0,0.0,177.33
20.0,SCH,M,39,MAR,UMN,1,2,18.0,866.9,13.0,0.0,3.788,93.437
23.0,SCH,F,41,WID,SPC,0,1,2.0,52.01,0.0,0.0,0.0,51.005
50.0,SCH,M,41,UNM,WRK,0,0,7.0,10.54,0.0,1.0,0.928,3.077
45.0,SCH,M,48,UNM,SPC,0,0,1.0,136.3,136.3,0.0,0.0,136.3
35.0,GRD,M,34,UNM,SPC,0,1,2.0,0.0,0.0,0.0,0.0,15.0
25.0,SCH,M,28,MAR,WRK,0,1,5.0,22.61,0.0,0.0,22.867,14.39
35.0,SCH,M,46,MAR,SPC,0,0,12.0,233.7,0.0,1.0,6.259,56.954
50.0,UGR,M,52,UNM,SPC,0,0,13.0,139.0,77.0,0.0,0.056,49.095
42.5,SCH,M,43,UNM,WRK,1,0,10.0,515.0,60.0,1.0,13.622,220.727
0.0,SCH,M,40,CIV,NOR,0,0,2.0,0.0,0.0,0.0,0.0,15.0
30.0,UGR,M,20,UNM,NOR,0,0,12.0,12.4,0.0,0.0,0.0,6.36
24.0,SCH,F,21,UNM,SPC,0,1,1.0,342.65,0.0,0.0,0.0,342.648
13.0,SCH,F,47,MAR,SPC,0,2,6.0,44.35,0.0,0.0,0.0,28.824
95.0,GRD,M,47,MAR,UMN,1,2,1.0,299.0,299.0,0.0,0.277,299.0
35.0,SCH,F,49,WID,SPC,0,1,8.0,141.0,120.0,0.0,0.01,42.322
15.6,UGR,F,32,UNM,SPC,0,0,8.0,30.94,0.0,1.0,0.0,6.118
15.0,SCH,F,20,UNM,ATP,0,0,3.0,6.0,0.0,0.0,0.0,5.333
40.0,GRD,M,33,UNM,SPC,0,1,16.0,250.0,120.55,0.0,10.5,69.471
25.0,GRD,F,37,MAR,SPC,0,1,1.0,21.7,0.0,0.0,0.0,21.7
90.0,GRD,F,45,MAR,SPC,0,2,15.0,4192.0,9.0,0.0,3.67,586.155
29.0,SCH,F,28,UNM,ATP,0,0,2.0,11.74,0.0,0.0,3.484,11.74
60.0,SCH,F,59,WID,WRP,0,2,6.0,150.0,150.0,0.0,0.026,64.5
30.0,SCH,M,37,MAR,WRK,1,2,3.0,690.0,0.0,0.0,1.782,424.001
20.0,GRD,F,26,MAR,SPC,0,0,5.0,172.0,0.0,0.0,0.0,79.014
65.0,SCH,M,47,CIV,SPC,0,1,1.0,28.98,0.0,0.0,0.0,28.98
25.0,SCH,F,34,MAR,WRK,0,0,9.0,35.0,9.55,1.0,0.5,13.065
60.0,SCH,M,31,MAR,INP,0,0,3.0,1450.0,0.0,0.0,7.719,503.561
45.0,SCH,F,26,DIV,SPC,0,0,1.0,5.0,0.0,0.0,4.972,5.0
100.0,GRD,M,32,MAR,UMN,0,0,4.0,650.0,75.0,1.0,4.379,307.257
45.0,SCH,M,24,UNM,SPC,0,0,2.0,55.17,20.0,0.0,0.0,37.585
35.0,GRD,F,25,UNM,SPC,0,1,4.0,54.5,0.0,0.0,2.682,30.875
50.0,UGR,M,21,UNM,SPC,0,0,2.0,263.8,0.0,0.0,0.0,263.801
9.0,SCH,F,57,CIV,PNA,0,0,8.0,15.0,25.0,1.0,10.0,8.44
60.0,GRD,F,36,UNM,DIR,1,0,10.0,1578.0,86.5,0.0,8.156,308.008
50.0,GRD,M,40,MAR,BIS,0,2,3.0,180.0,0.5,0.0,1.568,70.463
35.0,UGR,F,25,UNM,SPC,0,1,6.0,41.09,0.0,0.0,2.831,21.348
50.0,UGR,M,45,UNM,SPC,0,1,5.0,900.0,0.0,0.0,0.0,212.76
28.5,SCH,M,30,MAR,SPC,1,0,16.0,194.26,55.0,0.0,141.908,30.634
40.0,SCH,F,27,UNM,SPC,0,0,2.0,8.27,0.0,0.0,2.387,8.27
60.0,SCH,M,28,MAR,WRK,0,0,6.0,350.0,68.0,1.0,336.3,97.454
30.0,GRD,M,39,MAR,SPC,0,2,9.0,400.0,50.0,1.0,0.838,160.746
20.0,SCH,M,56,CIV,PNA,0,0,19.0,20.0,0.0,0.0,0.249,7.167
50.0,SCH,F,49,MAR,SPC,0,1,5.0,746.0,38.0,0.0,2.7,234.802
30.0,GRD,M,31,MAR,WRK,0,1,3.0,1100.0,80.0,0.0,1.102,463.601
32.5,SCH,M,42,MAR,BIU,0,0,3.0,687.7,0.0,0.0,1.935,236.353
60.0,GRD,M,42,MAR,SPC,0,0,1.0,60.0,60.0,0.0,0.484,60.0
40.0,SCH,F,22,UNM,SPC,0,0,2.0,23.47,0.0,0.0,2.763,23.47
23.0,SCH,M,28,UNM,SPC,0,0,3.0,23.11,0.0,0.0,25.813,22.417
26.0,SCH,M,42,MAR,UMN,0,0,13.0,400.0,107.0,1.0,25.24,132.031
32.0,SCH,M,37,UNM,SPC,1,1,1.0,10.3,0.0,0.0,0.0,10.3
32.5,SCH,M,60,DIV,SPC,0,0,8.0,310.0,32.2,0.0,11.59,59.87
60.0,GRD,F,42,UNM,UMN,0,2,4.0,1657.5,23.0,0.0,0.0,574.376
20.0,UGR,M,25,MAR,SPC,0,0,4.0,14.9,0.0,0.0,1.23,8.44
25.0,SCH,F,56,WID,SPC,0,1,2.0,45.0,45.0,0.0,3.187,28.15
45.0,SCH,M,36,MAR,BIU,1,2,3.0,77.69,0.0,0.0,0.0,40.43
110.0,SCH,M,33,MAR,SPC,0,1,26.0,2800.0,320.0,0.0,3.0,326.413
30.0,UGR,M,25,UNM,BIS,0,0,3.0,61.91,0.0,0.0,0.0,37.07
20.0,UGR,F,56,MAR,SPC,0,0,12.0,90.5,0.0,0.0,1.044,30.695
35.0,SCH,F,44,MAR,SPC,0,2,10.0,49.9,0.0,1.0,41.918,23.574
35.0,SCH,F,27,UNM,SPC,0,0,2.0,96.11,78.0,0.0,0.0,87.055
40.0,GRD,F,45,MAR,UMN,0,0,3.0,159.46,43.0,0.0,0.0,77.933
20.0,UGR,F,29,CIV,SPC,0,1,7.0,67.84,0.0,0.0,27.789,18.871
18.0,GRD,F,28,UNM,SPC,0,0,1.0,25.0,0.0,0.0,0.0,25.0
43.0,SCH,M,23,UNM,SPC,0,0,6.0,118.3,21.8,0.0,0.0,31.675
15.0,SCH,F,26,MAR,ATP,0,0,1.0,15.0,15.0,0.0,0.0,15.0
40.0,GRD,F,52,UNM,SPC,0,1,4.0,50.0,0.0,0.0,0.0,28.0
26.0,SCH,M,33,UNM,SPC,0,0,3.0,150.0,150.0,0.0,8.194,120.0
30.0,SCH,F,28,UNM,NOR,0,0,59.0,131.3,0.0,1.0,8.118,11.116
29.0,GRD,F,25,MAR,SPC,0,0,1.0,11.83,0.0,0.0,0.0,11.83
27.0,SCH,F,35,MAR,SPC,0,0,2.0,28.6,0.0,1.0,51.852,28.6
18.0,SCH,F,25,UNM,SPC,0,1,2.0,33.6,0.0,0.0,3.474,33.6
12.0,SCH,M,46,MAR,WRK,1,0,4.0,215.0,0.0,0.0,4.599,109.45
110.0,GRD,F,41,UNM,SPC,0,0,39.0,733.76,20.0,1.0,14.991,92.37
28.0,SCH,F,22,UNM,WRK,0,1,2.0,8.19,0.0,0.0,0.0,5.595
34.0,SCH,M,22,UNM,WRK,0,0,4.0,50.0,75.68,0.0,0.0,43.16
37.5,GRD,M,35,MAR,BIU,0,0,5.0,300.0,0.0,0.0,778.077,162.923
60.0,SCH,M,55,MAR,SPC,1,2,16.0,392.0,0.0,0.0,17.233,103.657
30.0,SCH,F,47,UNM,SPC,0,0,2.0,14.57,0.0,0.0,0.0,7.785
35.0,SCH,F,37,MAR,WRK,0,2,1.0,20.57,0.0,0.0,1.575,20.57
100.0,GRD,M,37,MAR,SPC,1,1,4.0,1540.0,0.0,0.0,0.0,791.251
60.0,GRD,M,26,MAR,SPC,1,0,8.0,47.49,25.0,0.0,2.01,29.686
35.0,GRD,M,40,MAR,SPC,0,1,5.0,682.72,50.0,1.0,9.831,249.294
15.0,SCH,F,43,MAR,WRK,1,1,6.0,65.0,0.0,0.0,0.0,21.296
22.0,SCH,F,25,MAR,NOR,0,0,1.0,33.0,0.0,0.0,0.0,33.0
30.0,UGR,M,33,CIV,WRK,1,0,3.0,37.34,47.34,1.0,1.332,26.89
20.0,SCH,F,50,MAR,SPC,0,0,4.0,100.0,0.0,0.0,0.0,63.957
35.0,GRD,M,49,DIV,SPC,1,2,1.0,20.0,20.0,0.0,0.0,20.0
23.0,SCH,F,26,MAR,SPC,0,1,1.0,1.0,0.0,0.0,0.0,2.5
25.0,GRD,M,26,UNM,UMN,0,1,2.0,30.0,0.0,0.0,3.31,27.715
50.0,SCH,M,31,MAR,SPC,1,1,6.0,160.0,0.0,0.0,2.376,56.193
16.0,SCH,F,29,MAR,SPC,0,1,8.0,1075.0,0.0,0.0,25.587,221.744
25.0,SCH,F,21,CIV,WRK,0,0,5.0,43.33,43.33,0.0,0.0,12.346
35.0,GRD,M,57,MAR,SPC,0,2,15.0,150.0,0.0,0.0,13.788,39.555
20.0,SCH,F,39,DIV,SPC,0,2,10.0,30.0,30.0,0.0,1.531,13.646
35.0,GRD,F,46,WID,DIR,0,0,11.0,35.43,0.0,0.0,1.597,22.238
25.0,UGR,F,49,DIV,SPC,0,0,4.0,105.0,185.0,0.0,2.813,71.25
18.5,SCH,M,32,UNM,WRP,0,2,10.0,50.0,46.0,1.0,3.006,26.606
79.0,SCH,F,42,UNM,WRK,0,2,6.0,102.32,0.0,0.0,10.472,41.077
80.0,SCH,M,27,UNM,SPC,0,0,4.0,100.0,100.0,0.0,0.0,36.06
21.0,SCH,F,22,UNM,SPC,0,0,2.0,7.5,0.0,0.0,7.5,5.25
12.0,SCH,F,61,MAR,SPC,0,0,4.0,11.42,0.0,0.0,0.0,9.54
35.0,GRD,F,30,MAR,SPC,0,2,2.0,52.0,92.0,0.0,0.0,46.0
80.0,GRD,F,35,MAR,SPC,0,0,17.0,213.0,340.2,0.0,0.0,46.844
65.0,GRD,M,28,MAR,SPC,0,1,16.0,2099.84,135.0,0.0,0.0,398.678
70.0,SCH,M,29,MAR,SPC,0,0,13.0,107.9,0.0,0.0,8.838,32.625
55.0,GRD,M,31,MAR,SPC,0,1,10.0,1650.0,0.0,0.0,0.0,263.917
55.0,GRD,F,63,MAR,PNA,1,0,3.0,311.0,60.0,1.0,1.431,158.8
45.0,SCH,M,55,DIV,WRK,0,0,4.0,278.0,0.0,2.0,429.335,86.375
31.0,SCH,F,47,UNM,SPC,0,0,12.0,30.0,40.0,1.0,26.367,14.185
30.0,SCH,M,25,MAR,WRK,0,0,9.0,33.17,0.0,0.0,1.821,19.971
30.0,SCH,M,40,MAR,SPC,0,2,6.0,65.94,0.0,0.0,1.702,26.662
27.0,SCH,F,29,DIV,SPC,0,1,6.0,14.56,0.0,0.0,1.66,11.713
27.0,SCH,M,22,UNM,SPC,0,0,1.0,300.0,0.0,0.0,0.0,300.001
15.0,GRD,F,27,UNM,SPC,0,0,5.0,69.0,36.0,0.0,0.0,26.444
55.0,GRD,F,34,MAR,UMN,1,2,3.0,85.0,50.0,0.0,2.902,51.667
55.0,SCH,M,42,MAR,WRK,0,0,9.0,320.0,130.0,1.0,11.152,107.02
100.0,SCH,M,44,MAR,DIR,1,1,13.0,258.39,25.0,0.0,0.0,65.479
30.0,GRD,M,43,MAR,BIS,0,0,4.0,52.7,31.35,0.0,50.094,26.135
13.0,SCH,F,67,WID,PNA,0,0,10.0,298.96,55.0,0.0,8.397,94.558
30.0,UGR,M,22,UNM,SPC,1,0,1.0,480.24,0.0,0.0,0.0,480.239
25.0,SCH,M,38,MAR,WRK,1,2,11.0,249.37,0.0,0.0,177.341,60.232
20.0,GRD,M,50,MAR,DIR,0,1,15.0,263.49,78.5,0.0,0.031,46.899
15.0,SCH,F,69,UNM,PNA,0,0,1.0,100.37,0.0,0.0,0.0,100.37
15.0,UGR,F,56,DIV,PNA,1,0,2.0,7.87,0.0,0.0,0.0,7.39
50.0,UGR,M,22,UNM,NOR,0,0,2.0,300.0,0.0,1.0,6.746,151.001
45.0,GRD,F,30,MAR,SPC,1,1,15.0,1680.0,720.0,0.0,4.167,333.184
32.0,GRD,M,26,MAR,UMN,0,2,7.0,49.0,58.2,0.0,3.792,20.464
60.0,UGR,F,22,MAR,SPC,0,0,4.0,41.01,25.0,0.0,0.0,31.702
40.0,UGR,M,24,MAR,SPC,0,0,7.0,600.0,0.0,0.0,0.0,132.367
22.0,SCH,F,25,UNM,SPC,0,0,7.0,26.68,0.0,1.0,17.05,9.481
35.0,UGR,M,42,UNM,SPC,0,0,12.0,401.0,53.0,0.0,1.149,80.886
40.0,GRD,M,30,MAR,UMN,0,1,10.0,2375.0,0.0,0.0,10.287,487.0
35.0,UGR,F,57,WID,SPC,0,2,21.0,425.0,0.0,0.0,1.509,93.707
80.0,SCH,M,50,MAR,SPC,0,2,8.0,400.0,0.0,0.0,11.241,96.864
20.0,SCH,F,39,CIV,SPC,0,0,5.0,7.77,0.0,1.0,8.3,6.385
60.0,SCH,F,47,MAR,SPC,0,0,4.0,206.7,0.0,0.0,8.417,111.788
60.0,SCH,M,28,UNM,NOR,1,0,3.0,92.0,0.0,0.0,3.457,43.314
50.0,SCH,M,26,MAR,UMN,0,1,4.0,1650.0,0.0,1.0,10.436,520.279
45.0,SCH,M,24,MAR,SPC,0,0,3.0,7.0,0.0,0.0,0.0,5.0
60.0,GRD,F,69,UNM,UMN,1,2,8.0,300.0,0.0,0.0,0.0,119.247
30.0,SCH,M,32,MAR,SPC,0,2,13.0,336.5,50.0,0.0,2.636,54.885
17.0,SCH,F,28,MAR,SPC,0,1,2.0,22.15,0.0,0.0,4.51,18.405
15.0,SCH,F,25,MAR,SPC,0,0,3.0,19.13,0.0,0.0,9.638,10.227
20.0,SCH,F,62,DIV,SPC,1,0,2.0,95.0,0.0,0.0,3.451,82.5
36.0,SCH,M,23,UNM,WRK,1,0,4.0,382.45,0.0,0.0,2.781,198.835
20.0,SCH,F,31,MAR,ATP,0,1,5.0,25.89,0.0,0.0,0.0,24.298
100.0,GRD,M,31,UNM,UMN,1,1,2.0,329.56,0.0,0.0,0.0,329.559
27.0,GRD,M,27,UNM,ATP,0,1,4.0,60.0,0.0,0.0,0.098,27.728
16.0,SCH,M,38,MAR,PNV,0,0,6.0,175.74,90.48,0.0,3.708,62.67
10.289,GRD,F,69,DIV,PNA,0,0,4.0,49.3,45.0,1.0,6.0,25.075
50.0,GRD,F,45,MAR,SPC,0,0,17.0,2600.0,120.0,0.0,0.0,284.227
35.0,SCH,M,33,MAR,SPC,0,2,13.0,266.3,0.0,0.0,8.38,83.577
40.0,SCH,M,23,UNM,WRK,0,0,1.0,200.0,0.0,0.0,0.0,199.999
50.0,UGR,F,31,UNM,SPC,0,0,8.0,259.75,0.0,0.0,5.811,73.755
70.0,GRD,F,42,DIV,SPC,0,0,3.0,40.0,40.0,0.0,0.0,27.547
30.0,UGR,M,38,UNM,NOR,0,0,2.0,33.63,0.0,0.0,0.0,17.315
65.0,SCH,F,36,MAR,WOI,0,1,5.0,26.72,0.0,0.0,0.018,16.733
37.0,GRD,F,57,MAR,WRP,0,1,12.0,241.9,47.0,0.0,1.216,95.911
12.8,SCH,F,62,UNM,PNA,0,0,6.0,50.0,0.0,0.0,2.858,32.455
11.0,UGR,F,36,MAR,SPC,0,2,1.0,10.0,10.0,0.0,0.0,10.0
45.0,UGR,F,41,MAR,SPC,1,0,2.0,40.0,40.0,0.0,0.0,40.0
60.0,UGR,M,30,CIV,UMN,1,0,25.0,600.0,50.0,0.0,5.982,163.58
210.0,UGR,M,35,CIV,INP,0,0,10.0,100.0,0.0,0.0,2.86,28.634
20.0,GRD,F,30,UNM,SPC,0,1,5.0,354.82,96.0,0.0,0.0,145.413
13.0,UGR,F,68,MAR,SPC,0,0,1.0,13.38,0.0,0.0,0.0,13.38
170.0,GRD,M,34,DIV,INP,1,0,1.0,1700.0,0.0,0.0,0.0,1700.002
25.0,GRD,M,24,MAR,DIR,0,0,3.0,22.91,0.0,0.0,0.653,10.723
25.0,GRD,F,52,MAR,SPC,0,2,10.0,45.0,0.0,0.0,9.689,23.168
44.5,SCH,M,28,UNM,WRK,0,0,5.0,91.83,0.0,0.0,13.934,27.478
47.0,SCH,M,29,MAR,SPC,0,2,4.0,202.0,0.0,0.0,0.0,151.001
56.0,GRD,F,24,UNM,SPC,0,2,3.0,40.31,0.0,0.0,0.0,32.087
50.0,SCH,F,27,CIV,WRK,0,0,2.0,100.0,100.0,0.0,0.0,67.0
25.0,UGR,F,24,UNM,SPC,0,0,2.0,6.95,0.0,0.0,6.948,5.975
50.0,SCH,M,42,MAR,SPC,0,0,45.0,443.04,70.0,0.0,4.023,30.972
30.0,GRD,F,51,DIV,WRP,0,0,3.0,110.0,110.0,1.0,0.048,62.696
50.0,GRD,F,36,MAR,SPC,0,2,9.0,950.0,265.0,1.0,50.89,271.99
45.0,UGR,M,28,UNM,SPC,0,0,4.0,94.0,94.0,0.0,0.0,35.27
16.0,SCH,F,36,MAR,ATP,0,2,13.0,150.0,123.0,0.0,8.303,43.706
20.0,SCH,M,52,MAR,SPC,0,1,4.0,84.25,0.0,0.0,3.586,48.028
12.7,SCH,F,61,MAR,PNA,0,0,7.0,83.32,15.0,0.0,0.011,47.331
20.0,UGR,F,29,MAR,SPC,0,1,3.0,1000.0,0.0,0.0,0.0,353.38
44.0,GRD,F,33,MAR,SPC,0,2,6.0,2300.0,0.0,0.0,0.0,475.47
8.6,SCH,F,22,UNM,PNI,0,0,3.0,17.77,0.0,0.0,0.0,10.167
48.0,SCH,M,25,MAR,SPC,0,2,3.0,63.73,0.0,0.0,2.987,44.153
60.0,SCH,M,20,UNM,SPC,0,1,3.0,26.78,0.0,0.0,0.003,20.493
50.0,GRD,M,31,CIV,SPC,0,1,3.0,200.0,39.28,0.0,62.688,79.76
27.0,SCH,F,20,UNM,SPC,0,0,2.0,17.82,0.0,0.0,0.0,17.82
30.0,GRD,F,28,MAR,SPC,1,0,5.0,15.0,15.0,2.0,14.723,11.868
28.5,SCH,F,62,MAR,PNA,0,0,19.0,110.0,0.0,0.0,15.0,34.421
25.0,SCH,F,41,MAR,ATP,0,2,3.0,32.62,0.0,0.0,0.0,26.73
27.0,GRD,F,48,MAR,SPC,0,2,12.0,350.0,0.0,0.0,5.239,58.265
41.0,SCH,M,59,MAR,BIS,1,0,5.0,10263.27,0.0,0.0,1.854,2282.131
10.0,SCH,F,45,DIV,PNV,0,0,7.0,100.0,25.0,0.0,0.567,53.667
75.0,SCH,M,45,MAR,BIS,1,0,11.0,660.0,110.0,0.0,0.0,185.263
55.0,SCH,M,36,DIV,SPC,0,1,7.0,33.48,0.0,0.0,30.018,14.077
20.0,UGR,F,39,DIV,SPC,0,1,2.0,45.0,45.0,0.0,0.265,24.475
18.0,UGR,F,23,UNM,SPC,0,1,3.0,23.01,20.0,0.0,0.0,21.17
50.0,UGR,M,40,UNM,UMN,1,1,3.0,549.0,0.0,0.0,78.538,338.991
30.0,SCH,M,54,MAR,SPC,0,2,15.0,401.7,391.1,0.0,6.972,125.968
20.0,GRD,F,61,WID,ATP,0,2,6.0,50.0,12.0,0.0,50.0,23.052
86.0,GRD,M,37,MAR,SPC,0,1,7.0,500.0,130.0,0.0,0.0,175.965
20.0,SCH,M,26,CIV,NOR,0,0,3.0,21.06,0.0,0.0,0.0,16.827
60.0,UGR,M,38,CIV,SPC,0,0,10.0,100.0,125.0,1.0,1.688,19.017
27.0,SCH,F,37,UNM,WRK,0,1,11.0,25.5,50.5,0.0,3.22,15.105
40.0,GRD,F,37,MAR,SPC,0,1,3.0,200.0,0.0,0.0,0.0,172.76
20.0,SCH,M,38,DIV,WRK,0,0,1.0,4.45,0.0,0.0,0.827,4.45
65.0,GRD,F,36,DIV,SPC,1,2,21.0,1773.54,135.0,0.0,18.99,214.175
25.0,UGR,F,24,MAR,SPC,0,0,2.0,40.54,40.54,0.0,4.84,29.77
15.0,SCH,F,28,DIV,SPC,0,0,3.0,173.27,0.0,0.0,0.0,90.555
30.0,SCH,M,23,CIV,SPC,1,0,6.0,100.0,70.99,0.0,3.183,36.187
100.0,SCH,F,62,WID,WRK,0,0,12.0,93.08,60.0,0.0,0.526,32.653
25.0,SCH,F,47,MAR,SPC,0,1,3.0,168.23,0.0,0.0,2.604,76.927
45.0,GRD,F,26,UNM,SPC,0,0,9.0,40.47,0.0,0.0,1.959,19.882
23.0,UGR,M,29,MAR,SPC,0,1,3.0,359.42,0.0,0.0,0.0,133.283
100.0,GRD,F,25,MAR,BIU,0,0,4.0,70.73,0.0,0.0,0.489,37.385
40.0,SCH,M,18,UNM,WRK,0,0,1.0,1.0,0.0,0.0,0.0,2.5
50.0,GRD,M,27,UNM,SPC,0,0,12.0,111.21,52.5,1.0,30.696,38.501
50.0,GRD,F,28,MAR,UMN,0,1,1.0,30.0,30.0,0.0,0.37,30.0
20.0,SCH,F,40,DIV,SPC,0,0,20.0,27.41,14.0,0.0,5.994,6.572
